iso_code,continent,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
MMR,Asia,Myanmar,2/7/2022,9823.904,9.269,352.334,0,0.501,0.015,66.9,samples tested,,,,65.74,54806014,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
NAM,Africa,Namibia,2/1/2022,60271.073,16.619,1534.006,0.773,0.474,0.0604,16.6,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/2/2022,60310.496,39.423,1535.552,1.546,0.48,0.0624,16,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/3/2022,60332.913,22.417,1535.552,0,0.485,0.0545,18.3,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/4/2022,60365.765,32.852,1535.938,0.386,0.501,0.0512,19.5,tests performed,16.4,14,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/5/2022,60409.826,44.061,1537.098,1.159,0.518,0.0553,18.1,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/6/2022,60436.88,27.055,1538.257,1.159,0.517,0.0567,17.6,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NAM,Africa,Namibia,2/7/2022,60465.095,28.214,1538.257,0,0.519,0.058,17.2,tests performed,,,,28.7,2587344,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646
NPL,Asia,Nepal,2/1/2022,32268.663,123.235,396.025,0.303,0.595,0.345,2.9,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/2/2022,32342.968,74.305,396.429,0.404,0.552,0.329,3,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/3/2022,32435.37,92.401,396.901,0.472,0.508,0.312,3.2,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/4/2022,32489.355,53.985,397.44,0.539,0.432,0.319,3.1,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/5/2022,32526.524,37.169,397.743,0.303,0.437,0.281,3.6,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/6/2022,32566.389,39.865,398.114,0.371,0.418,0.269,3.7,samples tested,,,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NPL,Asia,Nepal,2/7/2022,32600.829,34.44,398.552,0.438,0.395,0.239,4.2,samples tested,60.36,53.25,,62.96,29674920,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602
NLD,Europe,Netherlands,2/1/2022,268710.228,3901.394,1244.505,0.932,8.367,0.593,1.7,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/2/2022,273536.731,4826.504,1245.087,0.582,8.376,0.606,1.7,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/3/2022,277550.918,4014.186,1245.495,0.408,8.338,0.611,1.6,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/4/2022,279888.004,2337.086,1245.728,0.233,8.232,0.614,1.6,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/5/2022,285413.741,5525.737,1246.368,0.641,8.219,0.612,1.6,tests performed,78.23,71.84,50.66,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/6/2022,289933.544,4519.803,1246.892,0.524,8.133,0.607,1.6,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NLD,Europe,Netherlands,2/7/2022,312084.415,22150.872,1247.184,0.291,8.163,0.602,1.7,tests performed,,,,58.33,17173094,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944
NZL,Oceania,New Zealand,2/1/2022,3280.534,38.429,10.339,0,3.855,,,tests performed,81.58,76.63,27.34,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/2/2022,3317.207,36.674,10.339,0,3.823,,,tests performed,81.71,76.67,28.06,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/3/2022,3370.267,53.06,10.339,0,3.902,,,tests performed,81.81,76.71,28.97,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/4/2022,3422.742,52.474,10.339,0,3.86,,,tests performed,81.92,76.74,30.28,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/5/2022,3467.023,44.281,10.339,0,3.757,,,tests performed,82.02,76.76,31.24,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/6/2022,3508.964,41.941,10.339,0,3.654,,,tests performed,82.06,76.77,31.73,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NZL,Oceania,New Zealand,2/7/2022,3560.658,51.694,10.339,0,3.759,,,tests performed,82.1,76.78,32.09,62.04,5126300,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931
NIC,North America,Nicaragua,2/1/2022,2642.196,8.803,32.824,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/2/2022,2642.196,0,32.973,0.149,,,,,78.77,53.74,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/3/2022,2642.196,0,32.973,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/4/2022,2642.196,0,32.973,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/5/2022,2642.196,0,32.973,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/6/2022,2642.196,0,32.973,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NIC,North America,Nicaragua,2/7/2022,2642.196,0,32.973,0,,,,,,,,8.33,6702379,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66
NER,Africa,Niger,2/1/2022,344.398,0.119,11.977,0.119,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/2/2022,344.438,0.04,11.977,0,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/3/2022,344.438,0,11.977,0,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/4/2022,344.995,0.557,11.977,0,,,,,5.75,4.09,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/5/2022,345.472,0.478,12.017,0.04,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/6/2022,345.632,0.159,12.017,0,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NER,Africa,Niger,2/7/2022,345.83,0.199,12.057,0.04,,,,,,,,16.67,25130810,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394
NGA,Africa,Nigeria,2/1/2022,1198.388,0.752,14.834,0,0.041,0.0109,91.8,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/2/2022,1198.695,0.307,14.834,0,0.041,0.0107,93.5,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/3/2022,1198.695,0,14.834,0,0.041,0.0107,93.7,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/4/2022,1199.334,0.639,14.834,0,0.041,0.0103,97.6,tests performed,7.4,3,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/5/2022,1200.02,0.686,14.849,0.014,0.042,0.0111,89.8,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/6/2022,1200.218,0.199,14.849,0,0.042,0.0114,87.5,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
NGA,Africa,Nigeria,2/7/2022,1200.469,0.251,14.849,0,0.039,0.0104,95.8,tests performed,,,,37.96,211400704,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539
MKD,Europe,North Macedonia,2/1/2022,130072.537,958.389,4054.428,16.805,2.977,0.2665,3.8,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/2/2022,130811.976,739.439,4066.912,12.484,2.977,0.2555,3.9,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/3/2022,131631.6,819.625,4078.436,11.524,2.977,0.252,4,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/4/2022,132348.471,716.871,4097.162,18.726,2.977,0.2427,4.1,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/5/2022,133068.704,720.232,4104.845,7.682,2.977,0.235,4.3,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/6/2022,133570.466,501.762,4118.769,13.924,2.977,0.2302,4.3,tests performed,40.82,39.86,6.3,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
MKD,Europe,North Macedonia,2/7/2022,133901.773,331.307,4128.852,10.083,2.977,0.2297,4.4,tests performed,,,,,2082661,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
NOR,Europe,Norway,2/1/2022,147153.42,4251.478,263.465,0,5.795,0.623,1.6,people tested,79.03,73.15,49.82,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/2/2022,151416.241,4262.821,268.405,4.94,5.635,0.623,1.6,people tested,79.06,73.21,50.28,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/3/2022,155405.535,3989.294,268.405,0,5.462,0.624,1.6,people tested,79.08,73.27,50.72,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/4/2022,159221.381,3815.846,268.405,0,5.329,0.66,1.5,people tested,79.09,73.29,50.91,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/5/2022,161626.045,2404.664,268.405,0,5.286,0.699,1.4,people tested,79.1,73.29,50.93,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/6/2022,163487.13,1861.085,268.405,0,5.236,0.691,1.4,people tested,79.1,73.29,50.93,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
NOR,Europe,Norway,2/7/2022,166716.768,3229.637,268.405,0,5.16,0.722,1.4,people tested,79.11,73.32,51.07,25,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957
OMN,Asia,Oman,2/1/2022,65418.993,541.412,794.122,0.383,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/2/2022,65866.022,447.029,795.08,0.957,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/3/2022,66248.534,382.511,796.037,0.957,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/4/2022,66248.534,0,796.037,0,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/5/2022,66248.534,0,796.037,0,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/6/2022,67425.167,1176.634,798.717,2.68,,,,,,,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
OMN,Asia,Oman,2/7/2022,67886.555,461.387,800.249,1.532,,,,,61.15,57.04,,57.41,5223376,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813
PAK,Asia,Pakistan,2/1/2022,6378.39,26.852,130.24,0.129,0.277,0.1147,8.7,tests performed,46.88,36.66,1.14,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/2/2022,6404.367,25.977,130.426,0.187,0.282,0.109,9.2,tests performed,47.22,36.98,1.18,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/3/2022,6432.786,28.419,130.639,0.213,0.278,0.1065,9.4,tests performed,47.64,37.28,1.22,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/4/2022,6460.038,27.251,130.764,0.124,0.276,0.1027,9.7,tests performed,48.03,37.63,1.22,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/5/2022,6482.12,22.083,130.897,0.133,0.269,0.0987,10.1,tests performed,,,,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/6/2022,6496.943,14.822,131.066,0.169,0.261,0.0927,10.8,tests performed,48.94,38.28,1.35,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2/7/2022,6509.372,12.429,131.23,0.164,0.257,0.0879,11.4,tests performed,49.47,38.66,1.38,65.28,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PSE,Asia,Palestine,2/1/2022,102466.973,1999.71,977.262,1.149,,,,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/2/2022,104576.205,2109.231,979.559,2.298,3.052,0.4793,2.1,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/3/2022,106562.512,1986.308,981.857,2.298,3.336,0.46,2.2,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/4/2022,106562.512,0,981.857,0,3.692,0.382,2.6,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/5/2022,106562.512,0,981.857,0,3.742,0.3769,2.7,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/6/2022,106562.512,0,981.857,0,3.718,0.3793,2.6,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PSE,Asia,Palestine,2/7/2022,110750.722,4188.21,989.133,7.276,3.651,0.4024,2.5,tests performed,,,,16.67,5222756,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708
PAN,North America,Panama,2/1/2022,161101.593,1998.365,1769.224,8.216,5.131,0.3542,2.8,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/2/2022,161101.593,0,1769.224,0,4.979,0.2359,4.2,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/3/2022,163678.515,2576.923,1777.44,8.216,4.818,0.2642,3.8,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/4/2022,164661.722,983.206,1783.145,5.706,4.595,0.2543,3.9,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/5/2022,164661.722,0,1783.145,0,4.362,0.2156,4.6,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/6/2022,166016.027,1354.305,1790.221,7.075,3.9,0.2532,3.9,tests performed,74.09,65.81,24.67,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PAN,North America,Panama,2/7/2022,166016.027,0,1790.221,0,4.063,0.243,4.1,tests performed,,,,42.59,4381583,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815
PNG,Oceania,Papua New Guinea,2/1/2022,4087.069,44.303,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/2/2022,4100.228,13.159,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/3/2022,4100.228,0,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/4/2022,4100.228,0,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/5/2022,4100.228,0,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/6/2022,4100.228,0,65.468,0,,,,,,,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PNG,Oceania,Papua New Guinea,2/7/2022,4143.873,43.645,65.468,0,,,,,3.24,2.57,,60.65,9119005,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
PRY,South America,Paraguay,2/1/2022,81627.05,783.418,2408.153,9.003,1.672,0.4861,2.1,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/2/2022,82335.119,708.068,2413.693,5.54,1.671,0.4767,2.1,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/3/2022,82853.15,518.031,2420.619,6.926,1.66,0.456,2.2,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/4/2022,82853.15,0,2420.619,0,1.652,0.3928,2.5,tests performed,50.38,43.18,12.66,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/5/2022,83799.873,946.723,2431.977,11.358,1.669,0.4094,2.4,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/6/2022,84207.373,407.499,2438.487,6.51,1.683,0.4407,2.3,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PRY,South America,Paraguay,2/7/2022,84520.408,313.035,2445.135,6.649,1.653,0.3177,3.1,tests performed,,,,35.19,7219641,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728
PER,South America,Peru,2/1/2022,97110.156,453.605,6170.192,9.862,3.809,0.271,3.7,tests performed,78.36,70.19,24.7,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/2/2022,98507.453,1397.297,6181.763,11.571,3.561,0.26,3.8,tests performed,78.64,70.27,24.99,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/3/2022,99183.184,675.731,6187.339,5.576,3.272,0.246,4.1,tests performed,78.96,70.35,25.29,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/4/2022,99860.564,677.38,6194.533,7.194,3.099,0.236,4.2,tests performed,79.3,70.42,25.58,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/5/2022,100400.382,539.818,6201.877,7.344,2.924,0.224,4.5,tests performed,79.63,70.5,25.94,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/6/2022,100825.779,425.397,6204.665,2.788,2.784,0.214,4.7,tests performed,79.82,70.54,26.17,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2/7/2022,100825.779,0,6204.665,0,2.759,0.207,4.8,tests performed,80.09,70.62,26.46,61.11,33359415,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PHL,Asia,Philippines,2/1/2022,32145.559,85.216,486.767,0.459,0.447,0.3168,3.2,people tested,,53.24,6.82,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
PHL,Asia,Philippines,2/2/2022,32214.296,68.737,487.154,0.387,0.416,0.3156,3.2,people tested,,53.48,6.94,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
PHL,Asia,Philippines,2/3/2022,32287.805,73.509,487.794,0.639,0.394,0.3004,3.3,people tested,,,,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
PHL,Asia,Philippines,2/4/2022,32364.719,76.913,488.208,0.414,0.371,0.2863,3.5,people tested,,53.86,7.21,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
PHL,Asia,Philippines,2/5/2022,32431.979,67.26,488.208,0,0.351,0.2661,3.8,people tested,,,,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
PHL,Asia,Philippines,2/6/2022,32504.894,72.915,491.018,2.81,0.342,0.2403,4.2,people tested,,,,78.24,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718
